0 	 8.31265e+15 	 8.0883e+15 	 -229.715 	 16681 	 3.59452e-05 	 0 	 -1276.02
1e-05 	 9.91276e+15 	 9.52789e+15 	 66.8633 	 -5251.14 	 6.16616e-05 	 0.0127602 	 -1241.2
2e-05 	 1.1055e+16 	 1.01909e+16 	 154.787 	 -42210.1 	 0.000138436 	 0.0248241 	 -1128.21
3e-05 	 1.02417e+16 	 1.04467e+16 	 -217.202 	 -18963.3 	 -3.28477e-05 	 0.0353244 	 -1068.58
4e-05 	 1.05481e+16 	 9.91027e+15 	 -72.113 	 18275.3 	 0.000102195 	 0.0461957 	 -1029.42
5e-05 	 9.99492e+15 	 9.70781e+15 	 131.366 	 6100.87 	 4.59999e-05 	 0.0559128 	 -945.734
6e-05 	 1.04241e+16 	 1.06278e+16 	 346.673 	 69779.5 	 -3.26382e-05 	 0.0651103 	 -938.188
7e-05 	 9.73815e+15 	 8.52435e+15 	 142.068 	 75214.9 	 0.000194472 	 0.0746765 	 -846.8
8e-05 	 1.12653e+16 	 9.33646e+15 	 30.3572 	 -10052.2 	 0.000309042 	 0.0820464 	 -562.464
9e-05 	 9.17796e+15 	 1.00933e+16 	 -139.222 	 21564 	 -0.000146647 	 0.0859258 	 -470.759
0.0001 	 9.05044e+15 	 1.0146e+16 	 -158.117 	 -26866.9 	 -0.000175531 	 0.0914615 	 -652.694
0.00011 	 1.222e+16 	 9.58965e+15 	 -82.763 	 7438.43 	 0.000421426 	 0.0989797 	 -513.836
0.00012 	 1.07771e+16 	 8.63699e+15 	 -281.969 	 37063.7 	 0.000342891 	 0.101738 	 -82.2226
0.00013 	 9.4248e+15 	 1.00061e+16 	 -203.571 	 -831.361 	 -9.31387e-05 	 0.100624 	 58.8135
0.00014 	 9.81571e+15 	 9.79881e+15 	 30.6114 	 51175.7 	 2.70742e-06 	 0.100562 	 7.74656
0.00015 	 9.71265e+15 	 9.8412e+15 	 -178.074 	 12644.4 	 -2.0596e-05 	 0.100469 	 -2.35522
0.00016 	 1.10366e+16 	 1.0876e+16 	 -74.1239 	 32682.4 	 2.57307e-05 	 0.100609 	 0.544344
0.00017 	 1.13472e+16 	 9.88756e+15 	 7.69298 	 37943.1 	 0.000233859 	 0.100458 	 147.136
0.00018 	 1.02638e+16 	 1.06558e+16 	 -30.826 	 3087.28 	 -6.28046e-05 	 0.0976664 	 243.731
0.00019 	 9.7372e+15 	 9.63988e+15 	 -150.94 	 24735.2 	 1.55929e-05 	 0.0955837 	 217.07
0.0002 	 9.37722e+15 	 1.05076e+16 	 -361.798 	 21626.3 	 -0.000181114 	 0.093325 	 123.6
0.00021 	 1.13104e+16 	 9.69693e+15 	 -102.108 	 29515.9 	 0.000258512 	 0.0931117 	 167.307
0.00022 	 9.84051e+15 	 9.99918e+15 	 -83.7531 	 9397.97 	 -2.54221e-05 	 0.0899788 	 298.934
0.00023 	 9.15868e+15 	 8.94968e+15 	 -117.165 	 -27651.1 	 3.3485e-05 	 0.087133 	 303.487
0.00024 	 1.13071e+16 	 9.05618e+15 	 -174.197 	 -42685 	 0.000360629 	 0.0839091 	 526.045
0.00025 	 1.1945e+16 	 9.05727e+15 	 -188.916 	 -3992.25 	 0.000462661 	 0.0766121 	 990.961
0.00026 	 1.02864e+16 	 9.78557e+15 	 -54.899 	 -32179.1 	 8.02354e-05 	 0.0640899 	 1297.54
0.00027 	 1.13296e+16 	 1.11757e+16 	 8.76454 	 -33669.6 	 2.46587e-05 	 0.0506614 	 1356.77
0.00028 	 9.51653e+15 	 1.1504e+16 	 -174.629 	 4989.15 	 -0.00031842 	 0.0369544 	 1190.88
0.00029 	 8.62829e+15 	 9.44413e+15 	 -10.7814 	 -6000.62 	 -0.000130712 	 0.0268437 	 937.256
0.0003 	 1.15734e+16 	 1.07234e+16 	 98.0814 	 -47770.2 	 0.000136172 	 0.0182093 	 940.339
0.00031 	 1.01173e+16 	 9.38639e+15 	 -47.3359 	 -25579.7 	 0.000117106 	 0.00803697 	 1083.37
0.00032 	 8.86483e+15 	 8.53498e+15 	 -303.846 	 31031.7 	 5.28485e-05 	 -0.00345799 	 1179.34
0.00033 	 1.01662e+16 	 9.20049e+15 	 -93.6563 	 -26915 	 0.000154719 	 -0.0155498 	 1296.55
0.00034 	 9.72281e+15 	 9.89275e+15 	 -18.5819 	 -32544.8 	 -2.72265e-05 	 -0.0293891 	 1368.55
0.00035 	 1.04794e+16 	 9.55294e+15 	 87.2658 	 -40553.4 	 0.000148438 	 -0.0429208 	 1437
0.00036 	 1.03233e+16 	 9.55238e+15 	 57.6277 	 8699.1 	 0.000123512 	 -0.0581291 	 1590.57
0.00037 	 1.00344e+16 	 8.68929e+15 	 75.2513 	 15248.7 	 0.000215508 	 -0.0747322 	 1782.02
0.00038 	 8.98363e+15 	 8.91447e+15 	 236.065 	 11381.9 	 1.10813e-05 	 -0.0937694 	 1909.97
0.00039 	 9.97994e+15 	 1.06601e+16 	 56.9112 	 50058.4 	 -0.000108968 	 -0.112932 	 1854.7
0.0004 	 9.22658e+15 	 1.11609e+16 	 -79.4034 	 47213.5 	 -0.000309916 	 -0.130863 	 1618.15
0.00041 	 9.04359e+15 	 1.16962e+16 	 1.05414 	 -56919.2 	 -0.000424993 	 -0.145295 	 1203.14
0.00042 	 9.40979e+15 	 1.10333e+16 	 -116.477 	 29096.5 	 -0.000260122 	 -0.154926 	 816.256
0.00043 	 1.02042e+16 	 1.01629e+16 	 -183.496 	 -6008.24 	 6.62226e-06 	 -0.16162 	 673.104
0.00044 	 1.16942e+16 	 9.54972e+15 	 88.0113 	 8260.65 	 0.000343582 	 -0.168388 	 870.866
0.00045 	 1.13332e+16 	 9.35244e+15 	 38.1551 	 -32581.8 	 0.000317347 	 -0.179037 	 1244.1
0.00046 	 1.07906e+16 	 1.04574e+16 	 56.1874 	 26156.2 	 5.3377e-05 	 -0.19327 	 1453.44
0.00047 	 1.04993e+16 	 9.87699e+15 	 250.919 	 15909.3 	 9.97047e-05 	 -0.208106 	 1539.89
0.00048 	 1.06526e+16 	 9.86442e+15 	 123.177 	 -11060.5 	 0.000126284 	 -0.224068 	 1667.51
0.00049 	 9.65154e+15 	 8.92202e+15 	 176.213 	 7898.98 	 0.000116882 	 -0.241456 	 1804.82
0.0005 	 1.14004e+16 	 9.77783e+15 	 70.6395 	 39614.7 	 0.000259959 	 -0.260164 	 2017.63
0.00051 	 1.035e+16 	 9.64452e+15 	 85.5967 	 35994.3 	 0.000113034 	 -0.281809 	 2228.26
0.00052 	 9.50371e+15 	 1.01236e+16 	 113.695 	 26755.6 	 -9.93223e-05 	 -0.30473 	 2236
0.00053 	 1.02435e+16 	 1.09782e+16 	 94.4272 	 -39052 	 -0.000117724 	 -0.326529 	 2113.44
0.00054 	 1.05646e+16 	 8.68867e+15 	 16.3629 	 8704.63 	 0.000300563 	 -0.346998 	 2216.68
0.00055 	 1.01183e+16 	 9.8615e+15 	 23.1805 	 -28159.9 	 4.1143e-05 	 -0.370862 	 2409.65
0.00056 	 9.2144e+15 	 1.11386e+16 	 19.3655 	 -46482.3 	 -0.000308292 	 -0.395191 	 2258.79
0.00057 	 8.89253e+15 	 9.87999e+15 	 -140.248 	 -28476.4 	 -0.000158208 	 -0.416038 	 1995.35
0.00058 	 1.00951e+16 	 9.29841e+15 	 -83.681 	 -58661.4 	 0.000127643 	 -0.435098 	 1978.09
0.00059 	 9.57869e+15 	 1.08646e+16 	 -103.857 	 -57434.1 	 -0.00020602 	 -0.4556 	 1933.83
0.0006 	 9.56764e+15 	 9.25916e+15 	 95.3771 	 -19982.8 	 4.94236e-05 	 -0.473775 	 1845.4
0.00061 	 8.15301e+15 	 1.12625e+16 	 301.479 	 -12322.9 	 -0.000498187 	 -0.492508 	 1591.98
0.00062 	 9.45634e+15 	 1.10735e+16 	 -65.1339 	 -4398.19 	 -0.000259101 	 -0.505615 	 1164.34
0.00063 	 9.69446e+15 	 1.08292e+16 	 316.075 	 -47280.4 	 -0.000181812 	 -0.515795 	 915.353
0.00064 	 9.32362e+15 	 9.9604e+15 	 303.661 	 -20084.7 	 -0.000102024 	 -0.523922 	 755.07
0.00065 	 1.01735e+16 	 9.7074e+15 	 -142.358 	 -18749.3 	 7.4673e-05 	 -0.530896 	 739.625
0.00066 	 9.90253e+15 	 9.64047e+15 	 19.2054 	 6505.58 	 4.19864e-05 	 -0.538714 	 805.503
0.00067 	 9.26659e+15 	 1.03754e+16 	 14.1615 	 -28530.5 	 -0.000177653 	 -0.547006 	 728.891
0.00068 	 8.03591e+15 	 9.83016e+15 	 -52.9864 	 63114.9 	 -0.00028747 	 -0.553292 	 466.235
0.00069 	 8.06492e+15 	 9.22239e+15 	 -81.0037 	 37284.8 	 -0.000185447 	 -0.556331 	 199.176
0.0007 	 9.09229e+15 	 8.88722e+15 	 -79.191 	 36081.7 	 3.2855e-05 	 -0.557276 	 113.007
0.00071 	 7.98659e+15 	 9.30722e+15 	 -58.2662 	 25294.1 	 -0.000211589 	 -0.558591 	 12.0748
0.00072 	 8.68322e+15 	 9.72947e+15 	 225.988 	 71051.5 	 -0.000167628 	 -0.557517 	 -202.071
0.00073 	 1.01929e+16 	 1.00549e+16 	 235.37 	 13984.4 	 2.21159e-05 	 -0.55455 	 -284.242
0.00074 	 9.69124e+15 	 1.08719e+16 	 -266.323 	 23527.4 	 -0.000189155 	 -0.551832 	 -378.569
0.00075 	 9.69284e+15 	 1.06806e+16 	 -57.3094 	 8886.05 	 -0.000158251 	 -0.546978 	 -574.751
0.00076 	 9.45276e+15 	 1.1047e+16 	 0.710633 	 25312.4 	 -0.000255419 	 -0.540337 	 -808.353
0.00077 	 9.39832e+15 	 1.04581e+16 	 73.7554 	 -9231.99 	 -0.000169798 	 -0.530811 	 -1048.48
0.00078 	 9.81911e+15 	 1.00477e+16 	 -56.3996 	 -40506.2 	 -3.66271e-05 	 -0.519368 	 -1165.04
0.00079 	 8.81056e+15 	 9.82495e+15 	 249.142 	 -17752 	 -0.000162524 	 -0.50751 	 -1277.51
0.0008 	 1.06963e+16 	 1.03453e+16 	 128.258 	 14354.9 	 5.62345e-05 	 -0.493818 	 -1337.53
0.00081 	 9.70445e+15 	 9.33328e+15 	 26.1949 	 49958.6 	 5.9467e-05 	 -0.48076 	 -1272.19
0.00082 	 1.08133e+16 	 9.59165e+15 	 100.516 	 2027.42 	 0.000195731 	 -0.468374 	 -1128.08
0.00083 	 1.07727e+16 	 8.07168e+15 	 142.837 	 -15806.3 	 0.000432746 	 -0.458198 	 -773.176
0.00084 	 9.6888e+15 	 9.8928e+15 	 -9.12124 	 -25701.1 	 -3.26842e-05 	 -0.45291 	 -547.259
0.00085 	 8.86735e+15 	 1.05779e+16 	 84.1245 	 -5571.11 	 -0.000274068 	 -0.447253 	 -720.483
0.00086 	 1.01895e+16 	 1.04712e+16 	 -103.288 	 -54629.9 	 -4.51394e-05 	 -0.438501 	 -900.741
0.00087 	 1.06623e+16 	 1.05765e+16 	 -175.953 	 -3846.58 	 1.37593e-05 	 -0.429238 	 -918.462
0.00088 	 1.03559e+16 	 1.05489e+16 	 112.883 	 -16133.4 	 -3.09142e-05 	 -0.420131 	 -928.149
0.00089 	 1.13481e+16 	 1.03909e+16 	 236.752 	 13022.3 	 0.000153362 	 -0.410675 	 -859.003
0.0009 	 9.74442e+15 	 1.00857e+16 	 136.457 	 -82610.1 	 -5.46858e-05 	 -0.402951 	 -803.28
0.00091 	 1.05714e+16 	 9.92442e+15 	 -74.9566 	 17204.7 	 0.000103661 	 -0.39461 	 -775.624
0.00092 	 1.03937e+16 	 1.1089e+16 	 32.764 	 66071 	 -0.000111407 	 -0.387439 	 -779.998
0.00093 	 1.06453e+16 	 9.59754e+15 	 90.7809 	 -998.543 	 0.00016787 	 -0.37901 	 -748.113
0.00094 	 1.11465e+16 	 1.03406e+16 	 211.303 	 1233.37 	 0.000129109 	 -0.372477 	 -580.408
0.00095 	 1.08236e+16 	 9.80452e+15 	 -116.273 	 81062.2 	 0.000163275 	 -0.367402 	 -415.297
0.00096 	 9.26961e+15 	 1.02901e+16 	 -14.7 	 69145.9 	 -0.000163505 	 -0.364171 	 -415.427
0.00097 	 9.65062e+15 	 9.32551e+15 	 -50.3885 	 -31202.1 	 5.20891e-05 	 -0.359093 	 -478.344
0.00098 	 1.17452e+16 	 9.7661e+15 	 -109.728 	 -37775.3 	 0.000317086 	 -0.354604 	 -269.869
0.00099 	 9.84957e+15 	 1.15846e+16 	 -89.0147 	 38662.8 	 -0.000277979 	 -0.353696 	 -247.785
0.001 	 9.62199e+15 	 1.07787e+16 	 222.375 	 49055.7 	 -0.000185332 	 -0.349648 	 -509.418
0.00101 	 9.8566e+15 	 8.89291e+15 	 34.7823 	 -363.969 	 0.0001544 	 -0.343507 	 -526.885
0.00102 	 9.9749e+15 	 1.02145e+16 	 -119.625 	 -12415.5 	 -3.83947e-05 	 -0.33911 	 -461.376
0.00103 	 9.444e+15 	 8.98061e+15 	 113.753 	 -11484.1 	 7.42431e-05 	 -0.33428 	 -441.133
0.00104 	 1.05951e+16 	 9.78656e+15 	 249.245 	 40356.1 	 0.000129539 	 -0.330288 	 -326.056
0.00105 	 1.12943e+16 	 9.65628e+15 	 101.457 	 -15129.3 	 0.000262435 	 -0.327759 	 -104.707
0.00106 	 9.69826e+15 	 1.14276e+16 	 -116.84 	 22027.6 	 -0.00027707 	 -0.328194 	 -112.972
0.00107 	 9.24898e+15 	 9.4948e+15 	 -201.824 	 -13524.1 	 -3.93854e-05 	 -0.325499 	 -291.676
0.00108 	 1.05416e+16 	 1.09662e+16 	 -26.191 	 -13212.6 	 -6.80327e-05 	 -0.32236 	 -352.335
0.00109 	 9.3699e+15 	 9.6431e+15 	 -80.5954 	 -7510.81 	 -4.37702e-05 	 -0.318452 	 -415.471
0.0011 	 1.16041e+16 	 8.25206e+15 	 -245.478 	 40038.9 	 0.000537058 	 -0.314051 	 -136.909
0.00111 	 1.08859e+16 	 1.05174e+16 	 -160.355 	 39824.3 	 5.90502e-05 	 -0.315714 	 199.716
0.00112 	 1.00025e+16 	 9.94916e+15 	 -146.727 	 -24883.1 	 8.53815e-06 	 -0.318045 	 237.883
0.00113 	 9.1507e+15 	 1.01322e+16 	 12.5094 	 550.405 	 -0.000157252 	 -0.320472 	 153.904
0.00114 	 9.43718e+15 	 1.01121e+16 	 -297.689 	 -47761.2 	 -0.000108142 	 -0.321123 	 4.03452
0.00115 	 1.00507e+16 	 1.08305e+16 	 -149.601 	 -26907.5 	 -0.000124936 	 -0.320553 	 -127.585
0.00116 	 1.12852e+16 	 1.05704e+16 	 -46.1533 	 -5620.18 	 0.000114536 	 -0.318571 	 -133.458
0.00117 	 9.16288e+15 	 9.65521e+15 	 -102.223 	 -14126.8 	 -7.88804e-05 	 -0.317883 	 -113.324
0.00118 	 9.50801e+15 	 8.5722e+15 	 -155.625 	 -5754.58 	 0.000149934 	 -0.316305 	 -73.1994
0.00119 	 1.02188e+16 	 8.73196e+15 	 -183.231 	 -24957 	 0.000238222 	 -0.316419 	 145.994
0.0012 	 9.87003e+15 	 1.15895e+16 	 -25.2235 	 -35007.2 	 -0.000275485 	 -0.319225 	 124.951
0.00121 	 9.82168e+15 	 1.06965e+16 	 81.3409 	 -23535.2 	 -0.000140164 	 -0.318919 	 -109.768
0.00122 	 9.34838e+15 	 1.01571e+16 	 56.428 	 -18734.9 	 -0.000129566 	 -0.317029 	 -262.086
0.00123 	 8.30819e+15 	 1.00944e+16 	 326.531 	 12267.5 	 -0.000286188 	 -0.313677 	 -496.864
0.00124 	 1.06714e+16 	 9.74562e+15 	 -0.334302 	 52842.1 	 0.000148332 	 -0.307092 	 -574.712
0.00125 	 1.24704e+16 	 1.03988e+16 	 2.67957 	 35255.3 	 0.00033192 	 -0.302183 	 -303.511
0.00126 	 9.98928e+15 	 1.02567e+16 	 249.412 	 -22547.2 	 -4.28448e-05 	 -0.301022 	 -140.269
0.00127 	 9.68997e+15 	 9.95198e+15 	 -109.083 	 -47655.4 	 -4.19794e-05 	 -0.299377 	 -188.17
0.00128 	 1.10613e+16 	 1.01161e+16 	 38.3867 	 -30699.5 	 0.000151453 	 -0.297258 	 -126.349
0.00129 	 1.06909e+16 	 9.14399e+15 	 -67.795 	 8475.44 	 0.000247839 	 -0.29685 	 99.1327
0.0013 	 8.88821e+15 	 1.01297e+16 	 12.5893 	 55750.7 	 -0.000198914 	 -0.299241 	 126.761
0.00131 	 9.28269e+15 	 1.03009e+16 	 -23.6293 	 38367.9 	 -0.000163137 	 -0.299385 	 -77.6908
0.00132 	 1.0866e+16 	 1.14723e+16 	 280.376 	 27174.8 	 -9.71317e-05 	 -0.297687 	 -224.665
0.00133 	 1.06342e+16 	 1.1023e+16 	 135.885 	 12106.2 	 -6.22916e-05 	 -0.294892 	 -314.693
0.00134 	 1.00865e+16 	 1.00424e+16 	 50.6181 	 -28746.7 	 7.0547e-06 	 -0.291393 	 -345.885
0.00135 	 9.06252e+15 	 9.92967e+15 	 -35.8782 	 49351.1 	 -0.000138933 	 -0.287974 	 -420.357
0.00136 	 9.00327e+15 	 1.07209e+16 	 -146.827 	 -55953.5 	 -0.000275203 	 -0.282986 	 -654.221
0.00137 	 9.41471e+15 	 9.51244e+15 	 123.519 	 -37966.4 	 -1.56573e-05 	 -0.27489 	 -818.471
0.00138 	 8.87596e+15 	 1.0818e+16 	 192.491 	 -16795.6 	 -0.000311149 	 -0.266617 	 -1003.02
0.00139 	 1.15548e+16 	 1.0564e+16 	 37.7397 	 -6907.39 	 0.000158737 	 -0.25483 	 -1089.09
0.0014 	 1.03023e+16 	 9.13483e+15 	 -144.884 	 -40871.2 	 0.000187054 	 -0.244835 	 -893.817
0.00141 	 9.99113e+15 	 9.03608e+15 	 163.94 	 23079.9 	 0.000153015 	 -0.236953 	 -701.778
0.00142 	 1.0187e+16 	 9.93011e+15 	 1.27125 	 16258.2 	 4.11517e-05 	 -0.2308 	 -592.131
0.00143 	 1.02283e+16 	 1.0539e+16 	 12.4639 	 -36538.2 	 -4.97852e-05 	 -0.225111 	 -597.007
0.00144 	 9.36228e+15 	 1.08989e+16 	 -50.9987 	 -31292.8 	 -0.00024619 	 -0.218859 	 -764.145
0.00145 	 1.0321e+16 	 1.19916e+16 	 -42.8458 	 -22530.1 	 -0.000267649 	 -0.209828 	 -1054.31
0.00146 	 1.0807e+16 	 9.54009e+15 	 -121.311 	 40392.9 	 0.000202979 	 -0.197773 	 -1090.83
0.00147 	 1.05082e+16 	 9.51875e+15 	 -91.0954 	 7564.99 	 0.000158525 	 -0.188011 	 -886.689
0.00148 	 1.15876e+16 	 9.85126e+15 	 156.462 	 26907 	 0.000278185 	 -0.180039 	 -640.077
0.00149 	 1.01711e+16 	 9.59181e+15 	 56.2902 	 20272.5 	 9.28156e-05 	 -0.17521 	 -430.571
0.0015 	 1.02112e+16 	 1.0145e+16 	 -75.138 	 43349.6 	 1.06017e-05 	 -0.171428 	 -372.171
0.00151 	 1.00205e+16 	 1.04291e+16 	 3.60897 	 9152.17 	 -6.54615e-05 	 -0.167766 	 -403.15
0.00152 	 1.01289e+16 	 9.24896e+15 	 223.386 	 35974.2 	 0.000140977 	 -0.163365 	 -360.506
0.00153 	 9.76114e+15 	 9.24979e+15 	 -47.1923 	 12972.2 	 8.19265e-05 	 -0.160556 	 -234.631
0.00154 	 1.04671e+16 	 1.12854e+16 	 11.4076 	 -7951.99 	 -0.000131107 	 -0.158672 	 -262.404
0.00155 	 1.06124e+16 	 1.13933e+16 	 -24.3589 	 11768.2 	 -0.000125106 	 -0.155308 	 -407.088
0.00156 	 9.46253e+15 	 1.02364e+16 	 -0.802303 	 57319.4 	 -0.000123986 	 -0.150531 	 -547.752
0.00157 	 1.00223e+16 	 9.93464e+15 	 105.703 	 -14653 	 1.40436e-05 	 -0.144353 	 -609.837
0.00158 	 1.06466e+16 	 1.06178e+16 	 -74.0889 	 25211.3 	 4.6217e-06 	 -0.138334 	 -599.296
0.00159 	 1.05264e+16 	 1.02273e+16 	 -70.7355 	 -25870 	 4.79106e-05 	 -0.132367 	 -569.631
0.0016 	 1.11334e+16 	 9.04537e+15 	 -212.186 	 -5417.91 	 0.000334539 	 -0.126941 	 -353.66
0.00161 	 1.10047e+16 	 9.61808e+15 	 -238.407 	 8357.73 	 0.000222157 	 -0.125294 	 -39.2914
0.00162 	 1.04507e+16 	 1.18589e+16 	 73.8528 	 1735.05 	 -0.000225623 	 -0.126155 	 -41.2487
0.00163 	 1.09585e+16 	 9.14294e+15 	 -133.887 	 -16369.4 	 0.00029088 	 -0.124469 	 -4.39792
0.00164 	 1.08569e+16 	 8.90312e+15 	 151.534 	 38883.2 	 0.000313025 	 -0.126067 	 336.63
0.00165 	 1.02246e+16 	 9.8632e+15 	 212.27 	 24446.7 	 5.78982e-05 	 -0.131201 	 546.092
0.00166 	 9.66485e+15 	 1.11143e+16 	 147.62 	 -12900.8 	 -0.000232228 	 -0.136989 	 447.647
0.00167 	 9.61193e+15 	 1.09179e+16 	 -15.2372 	 -2824.37 	 -0.000209233 	 -0.140154 	 198.352
0.00168 	 1.02217e+16 	 1.03334e+16 	 -11.1291 	 18791.8 	 -1.78918e-05 	 -0.140956 	 70.0936
0.00169 	 9.75294e+15 	 9.26301e+15 	 -55.4677 	 21383.3 	 7.84955e-05 	 -0.141556 	 104.317
0.0017 	 9.1945e+15 	 8.47473e+15 	 56.0796 	 53273.9 	 0.000115319 	 -0.143043 	 213.765
0.00171 	 9.93925e+15 	 9.59758e+15 	 151.183 	 25493.6 	 5.47429e-05 	 -0.145831 	 309.799
0.00172 	 9.08272e+15 	 1.01686e+16 	 -123.364 	 -15672.5 	 -0.000173977 	 -0.149239 	 242.467
0.00173 	 1.02934e+16 	 1.03033e+16 	 52.2651 	 -3035.19 	 -1.58255e-06 	 -0.150681 	 143.328
0.00174 	 1.09836e+16 	 9.93482e+15 	 71.2172 	 9636.08 	 0.000168027 	 -0.152105 	 237.32
0.00175 	 9.89612e+15 	 9.89707e+15 	 21.4294 	 14056 	 -1.51717e-07 	 -0.155427 	 332.12
0.00176 	 1.02335e+16 	 9.99791e+15 	 29.1247 	 -16871.7 	 3.77409e-05 	 -0.158748 	 353.347
0.00177 	 1.06938e+16 	 8.95981e+15 	 199.273 	 -5874.58 	 0.000277814 	 -0.162494 	 531.542
0.00178 	 1.00016e+16 	 1.0013e+16 	 -89.1942 	 -51732.3 	 -1.82592e-06 	 -0.169378 	 687.394
0.00179 	 9.1109e+15 	 1.0064e+16 	 -31.9973 	 -20233.4 	 -0.000152699 	 -0.176242 	 600.133
0.0018 	 9.36218e+15 	 1.07431e+16 	 136.458 	 -66855.6 	 -0.000221241 	 -0.181381 	 388.967
0.00181 	 1.01096e+16 	 1.11159e+16 	 82.5687 	 16574.8 	 -0.000161228 	 -0.184021 	 172.985
0.00182 	 1.04627e+16 	 1.14253e+16 	 -117.417 	 31894.3 	 -0.000154231 	 -0.184841 	 -5.15623
0.00183 	 9.6771e+15 	 1.01171e+16 	 -63.0547 	 -17986.4 	 -7.04997e-05 	 -0.183918 	 -132.063
0.00184 	 9.23433e+15 	 1.0009e+16 	 -80.1291 	 -26225.1 	 -0.000124111 	 -0.1822 	 -241.96
0.00185 	 9.74624e+15 	 9.53843e+15 	 -119.243 	 -66811.8 	 3.32961e-05 	 -0.179079 	 -293.244
0.00186 	 9.25959e+15 	 1.0164e+16 	 -97.7404 	 -21166.6 	 -0.000144905 	 -0.176335 	 -356.27
0.00187 	 8.17712e+15 	 1.0054e+16 	 11.5656 	 -20703.4 	 -0.000300703 	 -0.171954 	 -607.907
0.00188 	 9.2493e+15 	 1.02467e+16 	 271.231 	 -5673.96 	 -0.000159797 	 -0.164177 	 -867.953
0.00189 	 7.87795e+15 	 1.06811e+16 	 -37.3194 	 -33375.1 	 -0.00044912 	 -0.154595 	 -1211.81
0.0019 	 8.53116e+15 	 9.01211e+15 	 115.593 	 -25621.2 	 -7.70579e-05 	 -0.13994 	 -1508.95
0.00191 	 9.31318e+15 	 9.99625e+15 	 84.389 	 2761.58 	 -0.00010944 	 -0.124416 	 -1614.26
0.00192 	 9.42882e+15 	 9.7282e+15 	 -61.1425 	 -12556.4 	 -4.79661e-05 	 -0.107655 	 -1703.15
0.00193 	 1.08043e+16 	 8.43193e+15 	 -70.249 	 14467.2 	 0.000380088 	 -0.0903527 	 -1515.6
0.00194 	 1.00121e+16 	 9.28915e+15 	 41.7909 	 -51490.6 	 0.000115822 	 -0.077343 	 -1235.56
0.00195 	 9.30408e+15 	 1.04245e+16 	 2.22599 	 41631 	 -0.000179517 	 -0.0656415 	 -1271.53
0.00196 	 1.02155e+16 	 9.06682e+15 	 -88.3086 	 43251.1 	 0.000184043 	 -0.0519125 	 -1268.97
0.00197 	 9.47374e+15 	 1.08927e+16 	 -122.814 	 17504.3 	 -0.000227336 	 -0.0402621 	 -1293.42
0.00198 	 9.8541e+15 	 9.40517e+15 	 -139.644 	 55781 	 7.19256e-05 	 -0.0260442 	 -1381.18
0.00199 	 9.30799e+15 	 8.88406e+15 	 -88.5997 	 60835 	 6.79196e-05 	 -0.0126385 	 -1302.21
0.002 	 9.42818e+15 	 9.78705e+15 	 -174.298 	 55931.3 	 -5.74969e-05 	 0 	 -1263.85
0 	 8.15459e+15 	 4.42842e+15 	 -420.248 	 -270248 	 0.000596998 	 0 	 -7421.22
1e-05 	 9.88249e+15 	 5.09076e+15 	 -57.2801 	 -296530 	 0.000767721 	 0.0742122 	 -6987.69
2e-05 	 1.10824e+16 	 5.6845e+15 	 78.1121 	 -255244 	 0.000864837 	 0.139754 	 -6065.77
3e-05 	 1.02719e+16 	 5.81333e+15 	 -274.929 	 -202504 	 0.000714341 	 0.195528 	 -5174
4e-05 	 1.04907e+16 	 5.49572e+15 	 -111.386 	 -234882 	 0.000800291 	 0.243234 	 -4318.68
5e-05 	 9.94227e+15 	 7.56485e+15 	 90.8691 	 -216389 	 0.000380905 	 0.281901 	 -3651.66
